Home,Away,Field
CVU 03/02 Boys Red U16 Boys SCSL,SOCA Cville 03 Boys Blue U16 Boys SCSL,CVRSC #7
CVU 03/02 Boys Red U16 Boys SCSL,Orange Fire 03/02 Boys U16 Boys SCSL,CVRSC #7
CVU 03/02 Boys Red U16 Boys SCSL,SOCA Cville 03 Boys White U16 Boys SCSL,CVRSC #7
GFC United U14 Boys U15 Boys SCSL,Madison U15 Boys U15 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC United U14 Boys U15 Boys SCSL,Orange Fire 05/04 Boys U15 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC United U14 Boys U15 Boys SCSL,FYSA U14 Boys U15 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC United U14 Boys U15 Boys SCSL,Nelson U15 Boys U15 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC Dynamo U19 Boys U19 Boys SCSL,Luray Valley U19 Boys U19 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC Dynamo U19 Boys U19 Boys SCSL,SOCA Cville 01 Boys Classic U19 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC Dynamo U19 Boys U19 Boys SCSL,Valley FC U19B Black U19 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC Dynamo U19 Boys U19 Boys SCSL,FSCI Academy FC Fury U17 U19 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC Dynamo U19 Boys U19 Boys SCSL,Madison U18B U19 Boys SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U15 Girls U17 Girls SCSL,SOCA Cville 03 Girls Classic U17 Girls SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U15 Girls U17 Girls SCSL,FYSA U15/16 Girls U17 Girls SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U15 Girls U17 Girls SCSL,Orange Fire 03/02 Girls U17 Girls SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U15 Girls U17 Girls SCSL,Luray Valley U13/17 Girls U17 Girls SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U18 Girls U18 Girls SCSL,Louisa FC U18 Girls U18 Girls SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U18 Girls U18 Girls SCSL,Valley FC U18G Green U18 Girls SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U18 Girls U18 Girls SCSL,SOCA Cville 02 Girls Classic U18 Girls SCSL,Greene County Community Park (GCCP) Rear
GFC Fusion U18 Girls U18 Girls SCSL,Nelson U18 Girls U18 Girls SCSL,Greene County Community Park (GCCP) Rear
Madison U19 Girls U19 Girls SCSL,SOCA CVille U19 Girls Premier U19 Girls SCSL,Hoover Ridge
Madison U19 Girls U19 Girls SCSL,NRU U17 Girls U19 Girls SCSL,Hoover Ridge
Madison U19 Girls U19 Girls SCSL,CVU U17 Girls U19 Girls SCSL,Hoover Ridge
Madison U19 Girls U19 Girls SCSL,SVU U19 Girls U19 Girls SCSL,Hoover Ridge
Madison U19 Girls U19 Girls SCSL,Valley FC U17 Girls U19 Girls SCSL,Hoover Ridge
Madison U13 U15 Boys SCSL,SOCA Cville 05 Boys Blue U15 Boys SCSL,Hoover Ridge Large
Madison U13 U15 Boys SCSL,SOCA Aug 05/04 Boys Classic U15 Boys SCSL,Hoover Ridge Large
Madison U15 Boys U15 Boys SCSL,Nelson U15 Boys U15 Boys SCSL,Hoover Ridge Large
Madison U15 Boys U15 Boys SCSL,FYSA U14 Boys U15 Boys SCSL,Hoover Ridge Large
Madison U15 Boys U15 Boys SCSL,Orange Fire 05/04 Boys U15 Boys SCSL,Hoover Ridge Large
Madison U15 Boys U15 Boys SCSL,GFC United U14 Boys U15 Boys SCSL,Hoover Ridge Large
Madison U18B U19 Boys SCSL,SOCA Cville 01 Boys Classic U19 Boys SCSL,Hoover Ridge Large
Madison U18B U19 Boys SCSL,Valley FC U19B Black U19 Boys SCSL,Hoover Ridge Large
Madison U18B U19 Boys SCSL,Luray Valley U19 Boys U19 Boys SCSL,Hoover Ridge Large
Madison U18B U19 Boys SCSL,GFC Dynamo U19 Boys U19 Boys SCSL,Hoover Ridge Large
Madison U18B U19 Boys SCSL,FSCI Academy FC Fury U17 U19 Boys SCSL,Hoover Ridge Large
Madison U13/15 Girls U15 Girls SCSL,SOCA Cville 05 Girls Classic U15 Girls SCSL,Hoover Ridge Large
Madison U13 U15 Boys SCSL,Luray Valley U13 U15 Boys SCSL,Hoover Ridge Red Barn
Madison U13 U15 Boys SCSL,SOCA Cville 05 Boys White U15 Boys SCSL,Hoover Ridge Red Barn
Madison U13 U15 Boys SCSL,Louisa FC U13/15 U15 Boys SCSL,Hoover Ridge Red Barn
Madison U13/15 Girls U15 Girls SCSL,FYSA U14 Girls U15 Girls SCSL,Hoover Ridge Red Barn
Madison U13/15 Girls U15 Girls SCSL,Orange Fire 05/04 Girls U15 Girls SCSL,Hoover Ridge Red Barn
Madison U13/15 Girls U15 Girls SCSL,SOCA Cville 04 Girls White U15 Girls SCSL,Hoover Ridge Red Barn
Goochland Galaxy 07/08 Boys U12 Boys SCSL,FYSA U11 Boys U12 Boys SCSL,Leakes Mill Park
Goochland Galaxy 07/08 Boys U12 Boys SCSL,Orange Fire 06/07 Boys U12 Boys SCSL,Leakes Mill Park
Goochland Galaxy 07/08 Boys U12 Boys SCSL,Nelson U12 Boys U12 Boys SCSL,Leakes Mill Park
Goochland Galaxy 07/08 Boys U12 Boys SCSL,GFC United U12 Boys U12 Boys SCSL,Leakes Mill Park
Luray Valley U13 U15 Boys SCSL,SOCA Aug 05/04 Boys Classic U15 Boys SCSL,Luray High School #1
Luray Valley U13 U15 Boys SCSL,SOCA Cville 05 Boys Blue U15 Boys SCSL,Luray High School #1
Luray Valley U13 U15 Boys SCSL,Louisa FC U13/15 U15 Boys SCSL,Luray High School #1
Luray Valley U13 U15 Boys SCSL,Madison U13 U15 Boys SCSL,Luray High School #1
Luray Valley U13 U15 Boys SCSL,SOCA Cville 05 Boys White U15 Boys SCSL,Luray High School #1
Luray Valley U19 Boys U19 Boys SCSL,FSCI Academy FC Fury U17 U19 Boys SCSL,Luray High School #1
Luray Valley U19 Boys U19 Boys SCSL,SOCA Cville 01 Boys Classic U19 Boys SCSL,Luray High School #1
Luray Valley U19 Boys U19 Boys SCSL,Valley FC U19B Black U19 Boys SCSL,Luray High School #1
Luray Valley U19 Boys U19 Boys SCSL,GFC Dynamo U19 Boys U19 Boys SCSL,Luray High School #1
Luray Valley U19 Boys U19 Boys SCSL,Madison U18B U19 Boys SCSL,Luray High School #1
Luray Valley U13/17 Girls U17 Girls SCSL,FYSA U15/16 Girls U17 Girls SCSL,Luray High School #1
Luray Valley U13/17 Girls U17 Girls SCSL,GFC Fusion U15 Girls U17 Girls SCSL,Luray High School #1
Luray Valley U13/17 Girls U17 Girls SCSL,Orange Fire 03/02 Girls U17 Girls SCSL,Luray High School #1
Luray Valley U13/17 Girls U17 Girls SCSL,SOCA Cville 03 Girls Classic U17 Girls SCSL,Luray High School #1
SVU U12 Boys White U12 Boys SCSL,SOCA Cville 06 Boys White U12 Boys SCSL,Monger #3
SVU U12 Boys White U12 Boys SCSL,SOCA Aug 07/06 Boys Classic U12 Boys SCSL,Monger #3
SVU U12 Boys White U12 Boys SCSL,CVU 07/06 Boys U12 Boys SCSL,Monger #3
SVU U12 Boys White U12 Boys SCSL,SOCA Cville 06 Boys Blue U12 Boys SCSL,Monger #3
SVU U11B White U12 Boys SCSL,Goochland Galaxy 07/08 Boys U12 Boys SCSL,Monger #4
SVU U11B White U12 Boys SCSL,SOCA Cville 07 Boys White U12 Boys SCSL,Monger #4
SVU U11B White U12 Boys SCSL,Nelson U12 Boys U12 Boys SCSL,Monger #4
SVU U11B White U12 Boys SCSL,SOCA Cville 07 Boys Blue U12 Boys SCSL,Monger #4
FSCI Academy FC Fury U17 U19 Boys SCSL,GFC Dynamo U19 Boys U19 Boys SCSL,Patriot Park #5
FSCI Academy FC Fury U17 U19 Boys SCSL,Madison U18B U19 Boys SCSL,Patriot Park #5
FSCI Academy FC Fury U17 U19 Boys SCSL,SOCA Cville 01 Boys Classic U19 Boys SCSL,Patriot Park #5
FSCI Academy FC Fury U17 U19 Boys SCSL,Valley FC U19B Black U19 Boys SCSL,Patriot Park #5
FSCI Academy FC Fury U17 U19 Boys SCSL,Luray Valley U19 Boys U19 Boys SCSL,Patriot Park #5
SOCA Aug 05/04 Boys Classic U15 Boys SCSL,Louisa FC U13/15 U15 Boys SCSL,Ridgeview #1
SOCA Aug 05/04 Boys Classic U15 Boys SCSL,SOCA Cville 05 Boys White U15 Boys SCSL,Ridgeview #2
SOCA Aug 05/04 Boys Classic U15 Boys SCSL,SOCA Cville 05 Boys Blue U15 Boys SCSL,Ridgeview #2
SOCA Aug 05/04 Boys Classic U15 Boys SCSL,Madison U13 U15 Boys SCSL,Ridgeview #2
SOCA Aug 07/06 Boys Classic U12 Boys SCSL,SOCA Cville 06 Boys Blue U12 Boys SCSL,Ridgeview #3
SOCA Aug 07/06 Boys Classic U12 Boys SCSL,SOCA Cville 06 Boys White U12 Boys SCSL,Ridgeview #3
SOCA Aug 07/06 Boys Classic U12 Boys SCSL,CVU 07/06 Boys U12 Boys SCSL,Ridgeview #3
SOCA Aug 07/06 Boys Classic U12 Boys SCSL,SVU U12 Boys White U12 Boys SCSL,Ridgeview #3
Nelson U12 Boys U12 Boys SCSL,SOCA Cville 07 Boys Blue U12 Boys SCSL,Rockfish River ES
Nelson U12 Boys U12 Boys SCSL,SOCA Cville 07 Boys White U12 Boys SCSL,Rockfish River ES
Nelson U12 Boys U12 Boys SCSL,FYSA U11 Boys U12 Boys SCSL,Rockfish River ES
Nelson U12 Boys U12 Boys SCSL,GFC United U12 Boys U12 Boys SCSL,Rockfish River ES
Nelson U15 Boys U15 Boys SCSL,GFC United U14 Boys U15 Boys SCSL,Rockfish River ES
Nelson U15 Boys U15 Boys SCSL,Orange Fire 05/04 Boys U15 Boys SCSL,Rockfish River ES
Nelson U15 Boys U15 Boys SCSL,Madison U15 Boys U15 Boys SCSL,Rockfish River ES
Nelson U15 Boys U15 Boys SCSL,FYSA U14 Boys U15 Boys SCSL,Rockfish River ES
Nelson U18 Girls U18 Girls SCSL,SOCA Cville 02 Girls Classic U18 Girls SCSL,Rockfish River ES
Nelson U18 Girls U18 Girls SCSL,Valley FC U18G Green U18 Girls SCSL,Rockfish River ES
Nelson U18 Girls U18 Girls SCSL,GFC Fusion U18 Girls U18 Girls SCSL,Rockfish River ES
Nelson U18 Girls U18 Girls SCSL,Louisa FC U18 Girls U18 Girls SCSL,Rockfish River ES
SOCA Cville 05 Boys White U15 Boys SCSL,Luray Valley U13 U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Boys Blue U15 Boys SCSL,Madison U13 U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Boys White U15 Boys SCSL,Louisa FC U13/15 U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Boys Blue U15 Boys SCSL,SOCA Cville 05 Boys White U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Boys Blue U15 Boys SCSL,Louisa FC U13/15 U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Boys Blue U15 Boys SCSL,SOCA Aug 05/04 Boys Classic U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Boys Blue U15 Boys SCSL,SOCA Cville 05 Boys White U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys White U16 Boys SCSL,CVU 03/02 Boys Red U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys Blue U16 Boys SCSL,FYSA U16 Boys U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys Blue U16 Boys SCSL,Orange Fire 03/02 Boys U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys Blue U16 Boys SCSL,SOCA Cville 03 Boys White U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys White U16 Boys SCSL,FYSA U16 Boys U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys White U16 Boys SCSL,Orange Fire 03/02 Boys U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys Blue U16 Boys SCSL,CVU 03/02 Boys Red U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Boys Blue U16 Boys SCSL,SOCA Cville 03 Boys White U16 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 01 Boys Classic U19 Boys SCSL,Luray Valley U19 Boys U19 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 04 Girls White U15 Girls SCSL,Madison U13/15 Girls U15 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Girls Classic U15 Girls SCSL,SOCA Cville 04 Girls White U15 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 04 Girls White U15 Girls SCSL,FYSA U14 Girls U15 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Girls Classic U15 Girls SCSL,FYSA U14 Girls U15 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Girls Classic U17 Girls SCSL,GFC Fusion U15 Girls U17 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 03 Girls Classic U17 Girls SCSL,Luray Valley U13/17 Girls U17 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 02 Girls Classic U18 Girls SCSL,Valley FC U18G Green U18 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 02 Girls Classic U18 Girls SCSL,Nelson U18 Girls U18 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 2)
SOCA Cville 05 Boys White U15 Boys SCSL,SOCA Aug 05/04 Boys Classic U15 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 01 Boys Classic U19 Boys SCSL,Valley FC U19B Black U19 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 01 Boys Classic U19 Boys SCSL,FSCI Academy FC Fury U17 U19 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 01 Boys Classic U19 Boys SCSL,Madison U18B U19 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 01 Boys Classic U19 Boys SCSL,GFC Dynamo U19 Boys U19 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 05 Girls Classic U15 Girls SCSL,Madison U13/15 Girls U15 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 05 Girls Classic U15 Girls SCSL,Orange Fire 05/04 Girls U15 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 03 Girls Classic U17 Girls SCSL,Orange Fire 03/02 Girls U17 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 03 Girls Classic U17 Girls SCSL,FYSA U15/16 Girls U17 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 02 Girls Classic U18 Girls SCSL,GFC Fusion U18 Girls U18 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 02 Girls Classic U18 Girls SCSL,Louisa FC U18 Girls U18 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 3)
SOCA Cville 05 Girls Classic U15 Girls SCSL,SOCA Cville 04 Girls White U15 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 4)
SOCA Cville 07 Boys Blue U12 Boys SCSL,GFC United U12 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Boys Blue U12 Boys SCSL,SVU U11B White U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Boys White U12 Boys SCSL,GFC United U12 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Boys Blue U12 Boys SCSL,Goochland Galaxy 07/08 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Boys Blue U12 Boys SCSL,FYSA U11 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Boys White U12 Boys SCSL,Goochland Galaxy 07/08 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Boys Blue U12 Boys SCSL,SOCA Cville 07 Boys White U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Boys White U12 Boys SCSL,Orange Fire 06/07 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys Blue U12 Boys SCSL,CVU 07/06 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys Blue U12 Boys SCSL,SOCA Cville 06 Boys White U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys White U12 Boys SCSL,CVU 07/06 Boys U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys Blue U12 Boys SCSL,SOCA Aug 07/06 Boys Classic U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys White U12 Boys SCSL,SVU U12 Boys White U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys Blue U12 Boys SCSL,SVU U12 Boys White U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys White U12 Boys SCSL,SOCA Aug 07/06 Boys Classic U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Boys Blue U12 Boys SCSL,SOCA Cville 06 Boys White U12 Boys SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls Blue U12 Girls SCSL,Orange Fire 07/06 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Girls Classic U12 Girls SCSL,GFC Fusion U12 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls White U12 Girls SCSL,Orange Fire 07/06 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Girls Classic U12 Girls SCSL,SOCA Cville 06 Girls White U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls Blue U12 Girls SCSL,GFC Fusion U12 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls Blue U12 Girls SCSL,SOCA Cville 06 Girls White U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Girls Classic U12 Girls SCSL,Orange Fire 07/06 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Girls Classic U12 Girls SCSL,SOCA Cville 06 Girls Blue U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls Blue U12 Girls SCSL,FYSA U12 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Girls Classic U12 Girls SCSL,FYSA U12 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls White U12 Girls SCSL,GFC Fusion U12 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Girls Classic U12 Girls SCSL,SOCA Cville 06 Girls White U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 07 Girls Classic U12 Girls SCSL,SOCA Cville 06 Girls Blue U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls Blue U12 Girls SCSL,SOCA Cville 06 Girls White U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
SOCA Cville 06 Girls White U12 Girls SCSL,FYSA U12 Girls U12 Girls SCSL,SOCA-ACAC South Fork Soccer Park (SFSP Field 5)
Louisa FC U13/15 U15 Boys SCSL,SOCA Cville 05 Boys Blue U15 Boys SCSL,Trevilians Elementary #1
Louisa FC U13/15 U15 Boys SCSL,Madison U13 U15 Boys SCSL,Trevilians Elementary #1
Louisa FC U13/15 U15 Boys SCSL,SOCA Aug 05/04 Boys Classic U15 Boys SCSL,Trevilians Elementary #1
Louisa FC U13/15 U15 Boys SCSL,SOCA Cville 05 Boys White U15 Boys SCSL,Trevilians Elementary #1
Louisa FC U13/15 U15 Boys SCSL,Luray Valley U13 U15 Boys SCSL,Trevilians Elementary #1
Louisa FC U18 Girls U18 Girls SCSL,SOCA Cville 02 Girls Classic U18 Girls SCSL,Trevilians Elementary #1
Louisa FC U18 Girls U18 Girls SCSL,Valley FC U18G Green U18 Girls SCSL,Trevilians Elementary #1
Louisa FC U18 Girls U18 Girls SCSL,Nelson U18 Girls U18 Girls SCSL,Trevilians Elementary #1
Louisa FC U18 Girls U18 Girls SCSL,GFC Fusion U18 Girls U18 Girls SCSL,Trevilians Elementary #1
Valley FC U19B Black U19 Boys SCSL,GFC Dynamo U19 Boys U19 Boys SCSL,Vinyard East #4
Valley FC U19B Black U19 Boys SCSL,FSCI Academy FC Fury U17 U19 Boys SCSL,Vinyard East #4
Valley FC U19B Black U19 Boys SCSL,Madison U18B U19 Boys SCSL,Vinyard East #4
Valley FC U19B Black U19 Boys SCSL,SOCA Cville 01 Boys Classic U19 Boys SCSL,Vinyard East #4
Valley FC U19B Black U19 Boys SCSL,Luray Valley U19 Boys U19 Boys SCSL,Vinyard East #4
Valley FC U18G Green U18 Girls SCSL,GFC Fusion U18 Girls U18 Girls SCSL,Vinyard East #4
Valley FC U18G Green U18 Girls SCSL,Louisa FC U18 Girls U18 Girls SCSL,Vinyard East #4
Valley FC U18G Green U18 Girls SCSL,SOCA Cville 02 Girls Classic U18 Girls SCSL,Vinyard East #4
Valley FC U18G Green U18 Girls SCSL,Nelson U18 Girls U18 Girls SCSL,Vinyard East #4
SOCA Aug 05/04 Boys Classic U15 Boys SCSL,Luray Valley U13 U15 Boys SCSL,VSDB #1
GFC United U12 Boys U12 Boys SCSL,SVU U11B White U12 Boys SCSL,William Monroe High School - Upper Field
GFC United U12 Boys U12 Boys SCSL,FYSA U11 Boys U12 Boys SCSL,William Monroe High School - Upper Field
GFC United U12 Boys U12 Boys SCSL,Orange Fire 06/07 Boys U12 Boys SCSL,William Monroe High School - Upper Field
GFC United U12 Boys U12 Boys SCSL,Nelson U12 Boys U12 Boys SCSL,William Monroe High School - Upper Field
GFC Fusion U12 Girls U12 Girls SCSL,SOCA Cville 06 Girls White U12 Girls SCSL,William Monroe High School - Upper Field
GFC Fusion U12 Girls U12 Girls SCSL,FYSA U12 Girls U12 Girls SCSL,William Monroe High School - Upper Field
GFC Fusion U12 Girls U12 Girls SCSL,SOCA Cville 07 Girls Classic U12 Girls SCSL,William Monroe High School - Upper Field
